seed,gamma,candidate,lam,lo,hi
1004,0.5,3.0,4.0,0.04409360372744272,1.3543593006636891
1004,0.5,3.0,4.362030930661031,0.004556762626169476,1.3919135436022072
1004,0.5,3.0,4.756828460010884,-0.03471773014702606,1.4290033014103165
1004,0.5,3.0,5.187358218604039,-0.07371949373925583,1.465527194959093
1004,0.5,3.0,5.656854249492381,-0.11238531785460029,1.501273137628079
1004,0.5,3.0,6.168843301631764,-0.15083447079059287,1.5365974699046299
1004,0.5,3.0,6.727171322029717,-0.18883956273129066,1.5715002455992972
1004,0.5,3.0,7.336032345637371,-0.22630907584296073,1.6062009275896034
1004,0.5,3.0,8.0,-0.26337588298847187,1.6404278409603275
1004,0.5,5.0,1.0,0.7754252480568322,0.7754252480568322
1004,0.5,5.0,1.0905077326652577,0.7344092426604976,0.816423486479092
1004,0.5,5.0,1.189207115002721,0.693429433638614,0.8573612379114339
1004,0.5,5.0,1.2968395546510096,0.652524551864118,0.898227213139137
1004,0.5,5.0,1.4142135623730951,0.6117498610573416,0.9389656932543565
1004,0.5,5.0,1.5422108254079407,0.5711183425874897,0.979534028919366
1004,0.5,5.0,1.681792830507429,0.5305669391076451,1.0198796603820843
1004,0.5,5.0,1.8340080864093424,0.4901606906427372,1.0600089142165463
1004,0.5,5.0,2.0,0.44988212539492817,1.0998671529402952
1004,0.5,5.0,2.1810154653305154,0.409790973856306,1.1394099954352226
1004,0.5,5.0,2.378414230005442,0.369858876863094,1.1786977751459233
1004,0.5,5.0,2.5936791093020193,0.3301049964210349,1.217688415291345
1004,0.5,5.0,2.82842712474619,0.29048188872639696,1.2562750307689479
1004,0.5,5.0,3.0844216508158815,0.2509034061702371,1.2944420174459768
1004,0.5,5.0,3.363585661014858,0.2115413389616339,1.3321472687801137
1004,0.5,5.0,3.668016172818685,0.17250224226911826,1.3695935487318978
1004,0.5,5.0,4.0,0.13370227587604425,1.406583079243387
1004,0.5,5.0,4.362030930661031,0.09534588451402691,1.443186193120631
1004,0.5,5.0,4.756828460010884,0.057520616342165876,1.479126963971266
1004,0.5,5.0,5.187358218604039,0.019872706734419106,1.5144332616395717
1004,0.5,5.0,5.656854249492381,-0.01752755037613686,1.549347333202941
1004,0.5,5.0,6.168843301631764,-0.054716740935742324,1.583976514307106
1004,0.5,5.0,6.727171322029717,-0.09164740650038083,1.6183130602577767
1004,0.5,5.0,7.336032345637371,-0.12840831291577476,1.6520214738181636
1004,0.5,5.0,8.0,-0.16475770025254835,1.6854687267674968
1005,0.5,3.0,1.0,0.7114270923130355,0.7114270923130356
1005,0.5,3.0,1.0905077326652577,0.6689692090332124,0.7538366877148773
1005,0.5,3.0,1.189207115002721,0.626511937210787,0.7961753790133199
1005,0.5,3.0,1.2968395546510096,0.5840973622794119,0.8383932735665778
1005,0.5,3.0,1.4142135623730951,0.5417409872304453,0.8804778503273158
1005,0.5,3.0,1.5422108254079407,0.4994560412838779,0.9223764499545167
1005,0.5,3.0,1.681792830507429,0.45726258301902883,0.9640467639893278
1005,0.5,3.0,1.8340080864093424,0.4152538680164519,1.0054240207838414
1005,0.5,3.0,2.0,0.37348905666737947,1.046561402143515
1005,0.5,3.0,2.1810154653305154,0.3318827960951605,1.0874327930710577
1005,0.5,3.0,2.378414230005442,0.2904753638305854,1.1279675419938338
1005,0.5,3.0,2.5936791093020193,0.24927718320912182,1.1682218067453147
1005,0.5,3.0,2.82842712474619,0.20816278826002574,1.2081190027996
1005,0.5,3.0,3.0844216508158815,0.1673195404596274,1.2477146165551676
1005,0.5,3.0,3.363585661014858,0.12678000346708146,1.286969839995817
1005,0.5,3.0,3.668016172818685,0.08656770581559113,1.325936517447143
1005,0.5,3.0,4.0,0.04657609110585795,1.3643641290670874
1005,0.5,3.0,4.362030930661031,0.0068585630141304536,1.402378644146381
