track,axis_id,scenario,run_id,seed,estimator,estimate,ci_lo,ci_hi,hyperparam_value,incumbent_mean_r,ess_ratio_raw,max_weight_raw,support_proxy,gate_v1,mean_w,mean_w_state,harmonic_worst_t,harmonic_state,placebo_value,placebo_state,disagreement,disagreement_state,dr_correction,nc_covariate,lam_star_flip,lam_star_censored,lam_direction,protocol_verdict,decision,fragile
practitioner,19,low_overlap_b-2,low_overlap-b-2-1031,1031,dros,0.5375897069364791,0.5341329716618254,0.5414476940533459,1.165536042137705,0.8297812541376779,0.022860127846176477,228.6390467906885,0.0,distrust,0.8728574638448321,pass,0.4315376925199208,fail,-0.017398653047595698,pass,0.46721018762716293,pass,0.11992844156024401,0.1203002746087497,2.1656186443382266,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1031,1031,ips,0.6384573789222298,0.5781997027913772,0.7075156614490312,,0.8297812541376779,0.06758827324073133,133.3744189201635,0.0,distrust,1.0024812241656411,pass,0.4315376925199208,fail,0.0037834420883980165,pass,0.24004146233727328,pass,0.06408868896611505,0.051882640475206895,1.5300858479059105,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1031,1031,snips,0.6368771439620866,0.5582708935376268,0.6957209325797723,,0.8297812541376779,0.06758827324073133,133.3744189201635,0.0,distrust,1.0024812241656411,pass,0.4315376925199208,fail,0.0037834420883980165,pass,0.24004146233727328,pass,0.06408868896611505,0.051882640475206895,1.5300858479059105,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1031,1031,clipped_ips,0.4855804579563844,0.47616861227895874,0.4942789505567148,1.3692368953432479,0.8297812541376779,0.06758827324073133,133.3744189201635,0.0,distrust,1.0024812241656411,pass,0.4315376925199208,fail,0.0037834420883980165,pass,0.24004146233727328,pass,0.06408868896611505,0.051882640475206895,1.5300858479059105,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1031,1031,dm,0.6908258952457174,0.6882963482742417,0.6931890323043963,,0.8297812541376779,0.06758827324073133,133.3744189201635,0.0,distrust,1.0024812241656411,pass,0.4315376925199208,fail,0.0037834420883980165,pass,0.24004146233727328,pass,0.06408868896611505,0.051882640475206895,1.5300858479059105,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1031,1031,dr,0.6267372062796023,0.5512595884659188,0.6857251722332577,,0.8297812541376779,0.06758827324073133,133.3744189201635,0.0,distrust,1.0024812241656411,pass,0.4315376925199208,fail,0.0037834420883980165,pass,0.24004146233727328,pass,0.06408868896611505,0.051882640475206895,1.5300858479059105,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1031,1031,switch_dr,0.6886775508591928,0.6810068375292186,0.6957277084173153,2.32632949945126,0.8297812541376779,0.06758827324073133,133.3744189201635,0.0,distrust,1.0024812241656411,pass,0.4315376925199208,fail,0.0037834420883980165,pass,0.24004146233727328,pass,0.06408868896611505,0.051882640475206895,1.5300858479059105,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1031,1031,dros,0.6896869272768522,0.6841445494255359,0.6951580733720766,1.8748096755692163,0.8297812541376779,0.06758827324073133,133.3744189201635,0.0,distrust,1.0024812241656411,pass,0.4315376925199208,fail,0.0037834420883980165,pass,0.24004146233727328,pass,0.06408868896611505,0.051882640475206895,1.5300858479059105,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b8,low_overlap-b8-1031,1031,ips,0.8036385804910811,0.7750444281944692,0.8381839927885265,,0.8297812541376779,0.3164888754996411,43.72780842803824,0.0,trust,1.0233585985140017,pass,0.4315376925199208,fail,0.010374634298616648,pass,0.11836714688995235,pass,0.023269131958871103,0.01815951746900233,1.1101212891011938,False,below,ab_fallback,ab_test,True
practitioner,19,low_overlap_b8,low_overlap-b8-1031,1031,snips,0.7852951855371406,0.763796315229533,0.8065455471703511,,0.8297812541376779,0.3164888754996411,43.72780842803824,0.0,trust,1.0233585985140017,pass,0.4315376925199208,fail,0.010374634298616648,pass,0.11836714688995235,pass,0.023269131958871103,0.01815951746900233,1.1101212891011938,False,below,ab_fallback,ab_test,True
practitioner,19,low_overlap_b8,low_overlap-b8-1031,1031,clipped_ips,0.710685429912634,0.6963585692501137,0.7241697447385926,1.6961046685066492,0.8297812541376779,0.3164888754996411,43.72780842803824,0.0,trust,1.0233585985140017,pass,0.4315376925199208,fail,0.010374634298616648,pass,0.11836714688995235,pass,0.023269131958871103,0.01815951746900233,1.1101212891011938,False,below,ab_fallback,ab_test,True
practitioner,19,low_overlap_b8,low_overlap-b8-1031,1031,dm,0.8101355080491875,0.8066795233258792,0.813425069772696,,0.8297812541376779,0.3164888754996411,43.72780842803824,0.0,trust,1.0233585985140017,pass,0.4315376925199208,fail,0.010374634298616648,pass,0.11836714688995235,pass,0.023269131958871103,0.01815951746900233,1.1101212891011938,False,below,ab_fallback,ab_test,True
