source_axis,knob_name,knob_value,seed,estimator,variant,ess_ratio_raw,max_weight_raw,support_proxy,rel_err,gate,large_err
01,n,250,1008,switch_dr,,0.8270261727826023,2.0934223632053666,0.0,0.03259271413646463,trust,False
01,n,250,1008,dros,,0.8270261727826023,2.0934223632053666,0.0,0.03235318764154207,trust,False
01,n,250,1009,dm,,0.8239167010295647,2.3960637174585253,0.0,0.04397671471279298,trust,False
01,n,250,1009,ips,,0.8239167010295647,2.3960637174585253,0.0,0.07573044073937803,trust,False
01,n,250,1009,snips,,0.8239167010295647,2.3960637174585253,0.0,0.06535142753939269,trust,False
01,n,250,1009,clipped_ips,,0.8239167010295647,2.3960637174585253,0.0,0.09627192669644019,trust,False
01,n,250,1009,dr,,0.8239167010295647,2.3960637174585253,0.0,0.055520170868590436,trust,False
01,n,250,1009,switch_dr,,0.8239167010295647,2.3960637174585253,0.0,0.04285714653921091,trust,False
01,n,250,1009,dros,,0.8239167010295647,2.3960637174585253,0.0,0.03610617385900566,trust,False
01,n,250,1010,dm,,0.8028469885449611,2.408907960889326,0.0,0.01603812975630782,trust,False
01,n,250,1010,ips,,0.8028469885449611,2.408907960889326,0.0,0.027402993243735685,trust,False
01,n,250,1010,snips,,0.8028469885449611,2.408907960889326,0.0,0.017398289286783997,trust,False
01,n,250,1010,clipped_ips,,0.8028469885449611,2.408907960889326,0.0,0.05148679988158578,trust,False
01,n,250,1010,dr,,0.8028469885449611,2.408907960889326,0.0,0.03720846618991264,trust,False
01,n,250,1010,switch_dr,,0.8028469885449611,2.408907960889326,0.0,0.03353994777603417,trust,False
01,n,250,1010,dros,,0.8028469885449611,2.408907960889326,0.0,0.017594009135162403,trust,False
01,n,250,1011,dm,,0.8247187301126395,2.3134084155453354,0.0,0.026967880914264518,trust,False
01,n,250,1011,ips,,0.8247187301126395,2.3134084155453354,0.0,0.09905657685477594,trust,False
01,n,250,1011,snips,,0.8247187301126395,2.3134084155453354,0.0,0.07632923058823221,trust,False
01,n,250,1011,clipped_ips,,0.8247187301126395,2.3134084155453354,0.0,0.07488972023771183,trust,False
01,n,250,1011,dr,,0.8247187301126395,2.3134084155453354,0.0,0.06401373850121023,trust,False
01,n,250,1011,switch_dr,,0.8247187301126395,2.3134084155453354,0.0,0.023866475756118187,trust,False
01,n,250,1011,dros,,0.8247187301126395,2.3134084155453354,0.0,0.030264896267792277,trust,False
01,n,250,1012,dm,,0.8415101561291802,2.3280723113264017,0.0,0.027083593804698228,trust,False
01,n,250,1012,ips,,0.8415101561291802,2.3280723113264017,0.0,0.08949022386957993,trust,False
01,n,250,1012,snips,,0.8415101561291802,2.3280723113264017,0.0,0.08990416140356734,trust,False
01,n,250,1012,clipped_ips,,0.8415101561291802,2.3280723113264017,0.0,0.11569780918785656,trust,True
01,n,250,1012,dr,,0.8415101561291802,2.3280723113264017,0.0,0.08371884518996528,trust,False
